id;name;short
UDE1049_TP;UDE1049(TP) - Pratica dos Desportos IV - Basquetebol;(TP)
UDE1050_P;UDE1050(P) - Prática dos Desportos III - Andebol;(P)
UDE1050_TP;UDE1050(TP) - Prática dos Desportos III - Andebol;(TP)
UDE1051_P;UDE1051(P) - Prática dos Desportos III - Natação;(P)
UDE1051_TP;UDE1051(TP) - Prática dos Desportos III - Natação;(TP)
UDE1052_P;UDE1052(P) - Prática dos Desportos III - Basquetebol;(P)
UDE1052_TP;UDE1052(TP) - Prática dos Desportos III - Basquetebol;(TP)
UDE1053_P;UDE1053(P) - Prática dos Desportos II - Futebol;(P)
UDE1053_TP;UDE1053(TP) - Prática dos Desportos II - Futebol;(TP)
UDE1054_P;UDE1054(P) - Prática dos Desportos II - Ginástica;(P)
UDE1054_TP;UDE1054(TP) - Prática dos Desportos II - Ginástica;(TP)
UDE1055_P;UDE1055(P) - Pratica dos Desportos II - Atletismo;(P)
UDE1055_TP;UDE1055(TP) - Pratica dos Desportos II - Atletismo;(TP)
UDE1056_P;UDE1056(P) - Prática dos Desportos II - Voleibol;(P)
UDE1056_TP;UDE1056(TP) - Prática dos Desportos II - Voleibol;(TP)
UDE1057_P;UDE1057(P) - Prática dos Desportos I - Voleibol;(P)
UDE1057_TP;UDE1057(TP) - Prática dos Desportos I - Voleibol;(TP)
UDE1058_P;UDE1058(P) - Prática dos Desportos I - Atletismo;(P)
UDE1058_TP;UDE1058(TP) - Prática dos Desportos I - Atletismo;(TP)
UDE1059_P;UDE1059(P) - Prática dos Desportos I - Ginástica;(P)
UDE1059_TP;UDE1059(TP) - Prática dos Desportos I - Ginástica;(TP)
UDE1060_P;UDE1060(P) - Prática dos Desportos I - Futebol;(P)
UDE1060_TP;UDE1060(TP) - Prática dos Desportos I - Futebol;(TP)
UDE1061_P;UDE1061(P) - Lutas;(P)
UDE1061_TP;UDE1061(TP) - Lutas;(TP)
UDE1062_P;UDE1062(P) - Râguebi;(P)
UDE1062_TP;UDE1062(TP) - Râguebi;(TP)
UDE1063_P;UDE1063(P) - Ténis;(P)
UDE1063_TP;UDE1063(TP) - Ténis;(TP)
UDE1064_TP;UDE1064(TP) - Exercício Físico Para Populações Especiais;(TP)
UDE1064_T;UDE1064(T) - Exercício Físico Para Populações Especiais;(T)
ENF1143_E;ENF1143(E) - Estágio II;(E)
*1171;UDE1065(OT) - Estágio em Treino Desportivo;(OT)
UDE1066_P;UDE1066(P) - Metodologia das Actividades Aquáticas;(P)
UDE1066_TP;UDE1066(TP) - Metodologia das Actividades Aquáticas;(TP)
UDE1066_T;UDE1066(T) - Metodologia das Actividades Aquáticas;(T)
UDE1067_P;UDE1067(P) - Avaliação e Prescrição de Exercício Físico;(P)
UDE1067_TP;UDE1067(TP) - Avaliação e Prescrição de Exercício Físico;(TP)
UDE1067_T;UDE1067(T) - Avaliação e Prescrição de Exercício Físico;(T)
UDE1068_TP;UDE1068(TP) - Atividades de Academia de Grupo;(TP)
UDE1068_T;UDE1068(T) - Atividades de Academia de Grupo;(T)
UDE1069_TP;UDE1069(TP) - Exercício Físico e Saúde Pública;(TP)
UDE1069_T;UDE1069(T) - Exercício Físico e Saúde Pública;(T)
UDE1070_TP;UDE1070(TP) - Nutrição e Suplementação no Desporto;(TP)
UDE1070_T;UDE1070(T) - Nutrição e Suplementação no Desporto;(T)
UDE1071_P;UDE1071(P) - Desporto de Montanha;(P)
UDE1071_TP;UDE1071(TP) - Desporto de Montanha;(TP)
ENF1149_E;ENF1149(E) - Estágio I;(E)
*1187;UDE1072(OT) - Estágio em Exercício Físico e Bem-Estar;(OT)
UDE1073_OT;UDE1073(OT) - Observação e Análise do Treino;(OT)
UDE1073_P;UDE1073(P) - Observação e Análise do Treino;(P)
UDE1073_TP;UDE1073(TP) - Observação e Análise do Treino;(TP)
UDE1073_T;UDE1073(T) - Observação e Análise do Treino;(T)
UDE1074_P;UDE1074(P) - Prevenção e Socorrismo no Desporto;(P)
UDE1074_TP;UDE1074(TP) - Prevenção e Socorrismo no Desporto;(TP)
UDE1074_T;UDE1074(T) - Prevenção e Socorrismo no Desporto;(T)
UDE1075_TP;UDE1075(TP) - Desporto Adaptado;(TP)
UDE1075_T;UDE1075(T) - Desporto Adaptado;(T)
UDE1077_OT;UDE1077(OT) - Didática dos Desportos;(OT)
UDE1077_P;UDE1077(P) - Didática dos Desportos;(P)
UDE1077_TP;UDE1077(TP) - Didática dos Desportos;(TP)
UDE1078_TP;UDE1078(TP) - Planificação do Treino;(TP)
UDE1078_T;UDE1078(T) - Planificação do Treino;(T)
UDE1079_OT;UDE1079(OT) - Fisiologia do Exercício II;(OT)
UDE1079_P;UDE1079(P) - Fisiologia do Exercício II;(P)
UDE1079_TP;UDE1079(TP) - Fisiologia do Exercício II;(TP)
UDE1079_T;UDE1079(T) - Fisiologia do Exercício II;(T)
UDE1081_P;UDE1081(P) - Teoria e Metodologia do Treino;(P)
UDE1081_TP;UDE1081(TP) - Teoria e Metodologia do Treino;(TP)
UDE1081_T;UDE1081(T) - Teoria e Metodologia do Treino;(T)
UDE1082_OT;UDE1082(OT) - Fisiologia do Exercício I;(OT)
UDE1082_P;UDE1082(P) - Fisiologia do Exercício I;(P)
UDE1082_TP;UDE1082(TP) - Fisiologia do Exercício I;(TP)
UDE1082_T;UDE1082(T) - Fisiologia do Exercício I;(T)
UDE1083_P;UDE1083(P) - Cineantropometria;(P)
UDE1083_TP;UDE1083(TP) - Cineantropometria;(TP)
UDE1083_T;UDE1083(T) - Cineantropometria;(T)
UDE1085_P;UDE1085(P) - Biomecânica;(P)
UDE1085_TP;UDE1085(TP) - Biomecânica;(TP)
UDE1085_T;UDE1085(T) - Biomecânica;(T)
UDE1086_P;UDE1086(P) - Atividades de Academia;(P)
UDE1086_TP;UDE1086(TP) - Atividades de Academia;(TP)
UDE1087_TP;UDE1087(TP) - Pedagogia do Desporto;(TP)
UDE1087_T;UDE1087(T) - Pedagogia do Desporto;(T)
UDE1088_TP;UDE1088(TP) - Anatomia Funcional II;(TP)
UDE1088_T;UDE1088(T) - Anatomia Funcional II;(T)
UDE1090_TP;UDE1090(TP) - Anatomia Funcional I;(TP)
UDE1090_T;UDE1090(T) - Anatomia Funcional I;(T)
UDE1091_TP;UDE1091(TP) - Desenvolvimento Motor e Psicomotricidade;(TP)
UDE1091_T;UDE1091(T) - Desenvolvimento Motor e Psicomotricidade;(T)
UDE1093_TP;UDE1093(TP) - Metodologia da Investigação em Desporto;(TP)
UDE1093_T;UDE1093(T) - Metodologia da Investigação em Desporto;(T)
UDE1094_OT;UDE1094(OT) - Expressão e Comunicação Visual;ExpCV(OT)
UDE1094_TP;UDE1094(TP) - Expressão e Comunicação Visual;ExpCV(TP)
UDE1097_P;UDE1097(P) - Atelier de Materiais e Técnicas de Expressão Plástica;(P)
UDE1097_TP;UDE1097(TP) - Atelier de Materiais e Técnicas de Expressão Plástica;(TP)
UDE1101_OT;UDE1101(OT) - Comunicação Visual e Plástica - Opção E;(OT)
UDE1101_TP;UDE1101(TP) - Comunicação Visual e Plástica - Opção E;(TP)
UCSC1000_OT;UCSC1000(OT) - Psicossociologia Organizacional;(OT)
UCSC1000_TP;UCSC1000(TP) - Psicossociologia Organizacional;(TP)
UCSC1001_TP;UCSC1001(TP) - Técnicas de Negociação Internacional;(TP)
UCSC1002_TP;UCSC1002(TP) - Técnicas de Comunicação Internacional;(TP)
UCSC1003_TP;UCSC1003(TP) - Comunicação Visual;(TP)
UCSC1004_TP;UCSC1004(TP) - Comunicação e Redes Sociais;(TP)
UCSC1005_TP;UCSC1005(TP) - Comunicação, Protocolo e Imagem Pública;(TP)
UCSC1006_TP;UCSC1006(TP) - Publicidade Multimédia;(TP)
UCSC1007_TP;UCSC1007(TP) - Análise e Produção Publicitária;(TP)
UCSC1008_TP;UCSC1008(TP) - Comunicação Digital e Internet;(TP)
UCSC1009_TP;UCSC1009(TP) - Comunicação Audio;(TP)
UCSC1010_E;UCSC1010(E) - Estágio;(E)
UCSC1011_TP;UCSC1011(TP) - Jornalismo Digital;(TP)
UCSC1012_TP;UCSC1012(TP) - Comunicação Infográfica;(TP)
UCSC1023_TP;UCSC1023(TP) - Meteorologia e Cartografia de Montanha;(TP)
UCSC1024_E;UCSC1024(E) - Estágio;E(E)
UCSC1025_TP;UCSC1025(TP) - Laboratório de Comunicação;(TP)
UCSC1026_TP;UCSC1026(TP) - Comunicação e Organização de Exposições, Feiras e Congressos;(TP)
UCSC1027_TP;UCSC1027(TP) - Comunicação e Organização de Eventos Culturais e Artisticos;(TP)
UCSC1028_TP;UCSC1028(TP) - Publicidade e Consumo;(TP)
UCSC1029_TP;UCSC1029(TP) - Comunicação e Organização de Eventos Desportivos;(TP)
UCSC1030_TP;UCSC1030(TP) - Técnicas e Estratégias de Atendimento;(TP)
UCSC1031_TP;UCSC1031(TP) - Comunicação Audio e Video;(TP)
UCSC1032_TP;UCSC1032(TP) - Comunicação Infográfica;(TP)
UCSC1033_TP;UCSC1033(TP) - Relações Públicas e Protocolo;(TP)
UGE1096_TP;UGE1096(TP) - Direito e Gerontologia;(TP)
UGE1097_TP;UGE1097(TP) - Gestão e Economia da Saúde;(TP)
UGE1098_TP;UGE1098(TP) - Empreendedorismo Social;(TP)
UGE1099_TP;UGE1099(TP) - Iniciativa Empresarial e Empreendedorismo;(TP)
UGE1101_TP;UGE1101(TP) - Transportes e Logística Internacional;(TP)
UGE1103_TP;UGE1103(TP) - Organização e Gestão de Empresas;(TP)
UET1000_S;UET1000(S) - Seminário de Design;(S)
UET1000_OT;UET1000(OT) - Seminário de Design;(OT)
UET1000_TP;UET1000(TP) - Seminário de Design;(TP)
*1271;UET1001(E) - Estágio de Design;(E)
*1272;UET1001(OT) - Estágio de Design;(OT)
ENF1138_TP;ENF1138(TP) - Seminário;(TP)
UET1002_OT;UET1002(OT) - Protótipos;(OT)
UET1002_P;UET1002(P) - Protótipos;(P)
UET1002_TP;UET1002(TP) - Protótipos;(TP)
UET1003_OT;UET1003(OT) - Projeto V;(OT)
UET1003_TP;UET1003(TP) - Projeto V;(TP)
UET1004_OT;UET1004(OT) - Projeto IV;(OT)
UET1004_TP;UET1004(TP) - Projeto IV;(TP)
UET1005_OT;UET1005(OT) - Modelação Digital III;(OT)
UET1005_P;UET1005(P) - Modelação Digital III;(P)
UET1005_TP;UET1005(TP) - Modelação Digital III;(TP)
UET1006_OT;UET1006(OT) - Oficina de Mobiliário;(OT)
UET1006_P;UET1006(P) - Oficina de Mobiliário;(P)
UET1006_TP;UET1006(TP) - Oficina de Mobiliário;(TP)
UET1007_OT;UET1007(OT) - Infografia;(OT)
UET1007_TP;UET1007(TP) - Infografia;(TP)
UET1008_P;UET1008(P) - Aplicações de Fluídos e Calor;(P)
UET1008_TP;UET1008(TP) - Aplicações de Fluídos e Calor;(TP)
UET1009_P;UET1009(P) - Tecnologias da Produção;(P)
UET1009_TP;UET1009(TP) - Tecnologias da Produção;(TP)
UET1010_OT;UET1010(OT) - Princípios e Aplicações dos Materiais;(OT)
UET1010_P;UET1010(P) - Princípios e Aplicações dos Materiais;(P)
UET1010_TP;UET1010(TP) - Princípios e Aplicações dos Materiais;(TP)
UET1011_OT;UET1011(OT) - Modelação Digital II;(OT)
UET1011_P;UET1011(P) - Modelação Digital II;(P)
UET1011_TP;UET1011(TP) - Modelação Digital II;(TP)
UET1012_OT;UET1012(OT) - Estética;(OT)
UET1012_TP;UET1012(TP) - Estética;(TP)
UET1012_T;UET1012(T) - Estética;(T)
UET1013_OT;UET1013(OT) - Resistência dos Materiais;(OT)
UET1013_TP;UET1013(TP) - Resistência dos Materiais;(TP)
UET1014_OT;UET1014(OT) - Projeto III;(OT)
UET1014_TP;UET1014(TP) - Projeto III;(TP)
UET1015_OT;UET1015(OT) - Projeto II;(OT)
UET1015_TP;UET1015(TP) - Projeto II;(TP)
UET1016_OT;UET1016(OT) - Modelação Digital I;(OT)
UET1016_P;UET1016(P) - Modelação Digital I;(P)
UET1016_TP;UET1016(TP) - Modelação Digital I;(TP)
UET1017_OT;UET1017(OT) - Luminotecnia;(OT)
UET1017_P;UET1017(P) - Luminotecnia;(P)
UET1017_TP;UET1017(TP) - Luminotecnia;(TP)
UET1018_OT;UET1018(OT) - Ergonomia e Antropometria;(OT)
UET1018_TP;UET1018(TP) - Ergonomia e Antropometria;(TP)
UET1018_T;UET1018(T) - Ergonomia e Antropometria;(T)
UET1019_OT;UET1019(OT) - Design de Ambientes II;(OT)
UET1019_P;UET1019(P) - Design de Ambientes II;(P)
UET1019_TP;UET1019(TP) - Design de Ambientes II;(TP)
UET1020_OT;UET1020(OT) - Design de Ambientes I;(OT)
UET1020_TP;UET1020(TP) - Design de Ambientes I;(TP)
UET1021_OT;UET1021(OT) - Tecnologia Digital II;(OT)
UET1021_TP;UET1021(TP) - Tecnologia Digital II;(TP)
UET1022_OT;UET1022(OT) - Projeto I - Metodologia;(OT)
UET1022_TP;UET1022(TP) - Projeto I - Metodologia;(TP)
UET1023_OT;UET1023(OT) - Maquetagem;(OT)
UET1023_P;UET1023(P) - Maquetagem;(P)
UET1023_TP;UET1023(TP) - Maquetagem;(TP)
UET1024_TP;UET1024(TP) - História do Design II;(TP)
UET1024_T;UET1024(T) - História do Design II;(T)
UET1025_OT;UET1025(OT) - História da Arte;(OT)
UET1025_TP;UET1025(TP) - História da Arte;(TP)
UET1025_T;UET1025(T) - História da Arte;(T)
UET1026_OT;UET1026(OT) - Tecnologia Digital I;(OT)
UET1026_TP;UET1026(TP) - Tecnologia Digital I;(TP)
UET1027_OT;UET1027(OT) - Técnicas de Investigação;(OT)
UET1027_TP;UET1027(TP) - Técnicas de Investigação;(TP)
UET1028_OT;UET1028(OT) - Qualidade, Ambiente e Segurança;(OT)
UET1028_TP;UET1028(TP) - Qualidade, Ambiente e Segurança;(TP)
UET1029_OT;UET1029(OT) - História do Design I;(OT)
UET1029_TP;UET1029(TP) - História do Design I;(TP)
UET1029_T;UET1029(T) - História do Design I;(T)
UET1030_OT;UET1030(OT) - Desenho Técnico e CAD;(OT)
UET1030_TP;UET1030(TP) - Desenho Técnico e CAD;(TP)
UET1031_OT;UET1031(OT) - Sketchinge e Rendering Manual;(OT)
UET1031_TP;UET1031(TP) - Sketchinge e Rendering Manual;(TP)
UET1032_OT;UET1032(OT) - Desenho e Expressão Criativa;(OT)
UET1032_TP;UET1032(TP) - Desenho e Expressão Criativa;(TP)
UET1033_TP;UET1033(TP) - Segurança e Higiene em Eventos;(TP)
UET1049_TP;UET1049(TP) - Práticas em Sistemas de Energias Renováveis;(TP)
UET1050_TP;UET1050(TP) - Práticas de Instalações Elétricas;(TP)
UET1051_TP;UET1051(TP) - Monitorização Ambiental;(TP)
UET1052_TP;UET1052(TP) - Máquinas Elétricas;(TP)
UET1053_TP;UET1053(TP) - Gestão e Tratamento de Resíduos;(TP)
UET1054_TP;UET1054(TP) - Gestão de Energia e Eficiência Energética;(TP)
UET1055_TP;UET1055(TP) - Fluídos e Calor;(TP)
UET1056_E;UET1056(E) - Estágio;(E)
UET1057_TP;UET1057(TP) - Energia, Sustentabilidade e Ambiente;(TP)
UET1058_TP;UET1058(TP) - Construções Metalomecânicas;(TP)
UET1059_TP;UET1059(TP) - Circuitos Elétricos e Eletrónicos;(TP)
UET1060_TP;UET1060(TP) - Automação e Controlo;(TP)
UTL1014_TP;UTL1014(TP) - Gastronomia;(TP)
UTL1015_TP;UTL1015(TP) - Direção de Operações Hoteleiras;(TP)
UTL1016_TP;UTL1016(TP) - Gestão e Negociação de Vendas em Hotelaria;(TP)
UTL1017_TP;UTL1017(TP) - Organização e Gestão de Eventos;(TP)
UTL1018_TP;UTL1018(TP) - Gestão de Destinos Turísticos;(TP)
UTL1019_TP;UTL1019(TP) - Mercados e Internacionalização em Turismo;(TP)
UTL1020_TP;UTL1020(TP) - Itinerários Turísticos e Sistemas de Informação Geográfica;(TP)
UTL1021_TP;UTL1021(TP) - Empreendedorismo e Inovação Aplicado ao Turismo;(TP)
UTL1022_TP;UTL1022(TP) - Sistemas Globais de Distribuição;(TP)
UTL1023_TP;UTL1023(TP) - Planeamento e Desenvolvimento Turístico;(TP)
UTL1024_TP;UTL1024(TP) - Gestão de Alojamentos;(TP)
UTL1025_TP;UTL1025(TP) - Geografia do Turismo;(TP)
UTL1026_P;UTL1026(P) - e-Turismo;(P)
UTL1026_TP;UTL1026(TP) - e-Turismo;(TP)
UTL1027_TP;UTL1027(TP) - Operação e Intermediação Turísticas;(TP)
UTL1028_TP;UTL1028(TP) - Marketing;(TP)
UTL1029_TP;UTL1029(TP) - Contabilidade Geral;(TP)
UTL1030_P;UTL1030(P) - Análise e Tratamento de Dados no Turismo;(P)
UTL1030_TP;UTL1030(TP) - Análise e Tratamento de Dados no Turismo;(TP)
UTL1031_TP;UTL1031(TP) - Acolhimento e Front Office;(TP)
UTL1032_TP;UTL1032(TP) - Economia e Política do Turismo;(TP)
UTL1033_TP;UTL1033(TP) - Turismo;(TP)
UTL1034_TP;UTL1034(TP) - Territórios de Turismo e Lazer;(TP)
UTL1035_TP;UTL1035(TP) - Animação Turística;(TP)
UENF1001_TP;UENF1001(TP) - Noções Básicas de Socorrismo;(TP)
UENF1002_TP;UENF1002(TP) - Promoção da Mobilidade no Idoso;(TP)
UENF1003_TP;UENF1003(TP) - Noções Básicas de Cuidados de Saúde à Pessoa Idosa;(TP)
UENF1004_TP;UENF1004(TP) - Higiene e Segurança em Instituições de Apoio a Idosos;(TP)
UENF1011_OT;UENF1011(OT) - Gestão em Enfermagem;(OT)
UENF1011_TP;UENF1011(TP) - Gestão em Enfermagem;(TP)
UENF1011_T;UENF1011(T) - Gestão em Enfermagem;(T)
UENF1012_OT;UENF1012(OT) - Anatomofisiologia;(OT)
UENF1012_TP;UENF1012(TP) - Anatomofisiologia;(TP)
UENF1012_T;UENF1012(T) - Anatomofisiologia;(T)
UENF1013_TP;UENF1013(TP) - Enfermagem de Saúde Ocupacional;(TP)
UENF1013_T;UENF1013(T) - Enfermagem de Saúde Ocupacional;(T)
UENF1014_TP;UENF1014(TP) - Enfermagem Forense;(TP)
UENF1014_T;UENF1014(T) - Enfermagem Forense;(T)
UENF1015_TP;UENF1015(TP) - Terapias Complementares;(TP)
UENF1015_T;UENF1015(T) - Terapias Complementares;(T)
UENF1016_OT;UENF1016(OT) - Ensino Clínico - Integração à Vida Profissional em Cuidados de Saúde Hospitalares;(OT)
UENF1016_P;UENF1016(P) - Ensino Clínico - Integração à Vida Profissional em Cuidados de Saúde Hospitalares;(P)
UENF1017_OT;UENF1017(OT) - Ensino Clínico - Integração à Vida Profissional em Cuidados de Saúde Primários;(OT)
UENF1017_P;UENF1017(P) - Ensino Clínico - Integração à Vida Profissional em Cuidados de Saúde Primários;(P)
UENF1018_OT;UENF1018(OT) - Monografia;(OT)
UENF1018_L;UENF1018(L) - Monografia;(L)
UENF1019_OT;UENF1019(OT) - Seminário de Integração à Vida Profissional;(OT)
UENF1019_L;UENF1019(L) - Seminário de Integração à Vida Profissional;(L)
UENF1019_TP;UENF1019(TP) - Seminário de Integração à Vida Profissional;(TP)
UENF1020_E;UENF1020(E) - Ensino Clínico - Cuidar em Cuidados Continuados/Gerontologia;(E)
UENF1020_OT;UENF1020(OT) - Ensino Clínico - Cuidar em Cuidados Continuados/Gerontologia;(OT)
UENF1021_S;UENF1021(S) - Seminário de Saúde Comunitária;(S)
UENF1021_OT;UENF1021(OT) - Seminário de Saúde Comunitária;(OT)
UENF1021_TP;UENF1021(TP) - Seminário de Saúde Comunitária;(TP)
UENF1021_T;UENF1021(T) - Seminário de Saúde Comunitária;(T)
UENF1022_S;UENF1022(S) - Seminário de Cuidados Intensivos;(S)
UENF1022_OT;UENF1022(OT) - Seminário de Cuidados Intensivos;(OT)
UENF1022_TP;UENF1022(TP) - Seminário de Cuidados Intensivos;(TP)
UENF1022_T;UENF1022(T) - Seminário de Cuidados Intensivos;(T)
UENF1023_OT;UENF1023(OT) - Investigação em Enfermagem III;(OT)
UENF1023_TP;UENF1023(TP) - Investigação em Enfermagem III;(TP)
UENF1023_T;UENF1023(T) - Investigação em Enfermagem III;(T)
UENF1024_S;UENF1024(S) - Bioética em Enfermagem;(S)
UENF1024_OT;UENF1024(OT) - Bioética em Enfermagem;(OT)
UENF1024_T;UENF1024(T) - Bioética em Enfermagem;(T)
UENF1025_OT;UENF1025(OT) - Ensino Clínico - Cuidar em Saúde Comunitária;(OT)
UENF1025_P;UENF1025(P) - Ensino Clínico - Cuidar em Saúde Comunitária;(P)
UENF1026_OT;UENF1026(OT) - Ensino Clínico - Cuidar em Saúde Mental e Psiquiatria;(OT)
UENF1026_P;UENF1026(P) - Ensino Clínico - Cuidar em Saúde Mental e Psiquiatria;(P)
UENF1027_OT;UENF1027(OT) - Ensino Clínico - Cuidar em Saúde Materna, Obstétrica e Ginecológica;(OT)
UENF1027_P;UENF1027(P) - Ensino Clínico - Cuidar em Saúde Materna, Obstétrica e Ginecológica;(P)
UENF1028_OT;UENF1028(OT) - Ensino Clínico - Cuidar em Saúde Infantil e Pediatria;(OT)
UENF1028_P;UENF1028(P) - Ensino Clínico - Cuidar em Saúde Infantil e Pediatria;(P)
UENF1029_OT;UENF1029(OT) - Enfermagem de Saúde Comunitária II;(OT)
UENF1029_TP;UENF1029(TP) - Enfermagem de Saúde Comunitária II;(TP)
UENF1029_T;UENF1029(T) - Enfermagem de Saúde Comunitária II;(T)
UENF1030_OT;UENF1030(OT) - Enfermagem de Saúde Mental e Psiquiatria;(OT)
UENF1030_TP;UENF1030(TP) - Enfermagem de Saúde Mental e Psiquiatria;(TP)
UENF1030_T;UENF1030(T) - Enfermagem de Saúde Mental e Psiquiatria;(T)
UENF1031_OT;UENF1031(OT) - Enfermagem de Saúde Infantil e Pediatria;(OT)
UENF1031_TP;UENF1031(TP) - Enfermagem de Saúde Infantil e Pediatria;(TP)
UENF1031_T;UENF1031(T) - Enfermagem de Saúde Infantil e Pediatria;(T)
UENF1032_OT;UENF1032(OT) - Enfermagem de Saúde Materna, Obstetrícia e Ginecologia;(OT)
UENF1032_TP;UENF1032(TP) - Enfermagem de Saúde Materna, Obstetrícia e Ginecologia;(TP)
UENF1032_T;UENF1032(T) - Enfermagem de Saúde Materna, Obstetrícia e Ginecologia;(T)
UENF1033_OT;UENF1033(OT) - Ensino Clínico - Cuidar em Contexto Hospitalar - Área Cirúrgica;(OT)
UENF1033_P;UENF1033(P) - Ensino Clínico - Cuidar em Contexto Hospitalar - Área Cirúrgica;(P)
UENF1034_OT;UENF1034(OT) - Ensino Clínico - Cuidar em Contexto Hospitalar - Área Médica;(OT)
UENF1034_P;UENF1034(P) - Ensino Clínico - Cuidar em Contexto Hospitalar - Área Médica;(P)
UENF1035_S;UENF1035(S) - Enfermagem em Cuidados Paliativos;(S)
UENF1035_OT;UENF1035(OT) - Enfermagem em Cuidados Paliativos;(OT)
UENF1035_TP;UENF1035(TP) - Enfermagem em Cuidados Paliativos;(TP)
UENF1035_T;UENF1035(T) - Enfermagem em Cuidados Paliativos;(T)
UENF1036_P;UENF1036(P) - Enfermagem em Urgência e Emergência;(P)
UENF1036_TP;UENF1036(TP) - Enfermagem em Urgência e Emergência;(TP)
UENF1036_T;UENF1036(T) - Enfermagem em Urgência e Emergência;(T)
UENF1037_OT;UENF1037(OT) - Enfermagem Cirúrgica e de Reabilitação;(OT)
UENF1037_P;UENF1037(P) - Enfermagem Cirúrgica e de Reabilitação;(P)
UENF1037_TP;UENF1037(TP) - Enfermagem Cirúrgica e de Reabilitação;(TP)
UENF1037_T;UENF1037(T) - Enfermagem Cirúrgica e de Reabilitação;(T)
UENF1038_OT;UENF1038(OT) - Enfermagem Médica e de Reabilitação;(OT)
UENF1038_P;UENF1038(P) - Enfermagem Médica e de Reabilitação;(P)
UENF1038_TP;UENF1038(TP) - Enfermagem Médica e de Reabilitação;(TP)
UENF1038_T;UENF1038(T) - Enfermagem Médica e de Reabilitação;(T)
UENF1039_OT;UENF1039(OT) - Investigação em Enfermagem II;(OT)
UENF1039_TP;UENF1039(TP) - Investigação em Enfermagem II;(TP)
UENF1039_T;UENF1039(T) - Investigação em Enfermagem II;(T)
UENF1040_OT;UENF1040(OT) - Ensino Clínico - Cuidar em Contexto Comunitário;(OT)
UENF1040_P;UENF1040(P) - Ensino Clínico - Cuidar em Contexto Comunitário;(P)
UENF1041_OT;UENF1041(OT) - Enfermagem de Saúde Comunitária I;(OT)
UENF1041_TP;UENF1041(TP) - Enfermagem de Saúde Comunitária I;(TP)
UENF1041_T;UENF1041(T) - Enfermagem de Saúde Comunitária I;(T)
UENF1042_OT;UENF1042(OT) - Ética e Deontologia em Enfermagem;(OT)
UENF1042_TP;UENF1042(TP) - Ética e Deontologia em Enfermagem;(TP)
UENF1042_T;UENF1042(T) - Ética e Deontologia em Enfermagem;(T)
UENF1043_P;UENF1043(P) - Fundamentos de Enfermagem II;(P)
UENF1043_TP;UENF1043(TP) - Fundamentos de Enfermagem II;(TP)
UENF1043_T;UENF1043(T) - Fundamentos de Enfermagem II;(T)
UENF1044_T;UENF1044(T) - Iniciação à Patologia;(T)
UENF1045_OT;UENF1045(OT) - Investigação em Enfermagem I;(OT)
UENF1045_TP;UENF1045(TP) - Investigação em Enfermagem I;(TP)
UENF1045_T;UENF1045(T) - Investigação em Enfermagem I;(T)
UENF1046_TP;UENF1046(TP) - Formação e Educação em Enfermagem;(TP)
UENF1046_T;UENF1046(T) - Formação e Educação em Enfermagem;(T)
UENF1047_P;UENF1047(P) - Fundamentos de Enfermagem I;(P)
UENF1047_TP;UENF1047(TP) - Fundamentos de Enfermagem I;(TP)
UENF1047_T;UENF1047(T) - Fundamentos de Enfermagem I;(T)
UENF1048_TP;UENF1048(TP) - História da Enfermagem e Epistemologia;(TP)
UENF1048_T;UENF1048(T) - História da Enfermagem e Epistemologia;(T)
UENF1049_TC;UENF1049(TC) - Antropologia e Sociologia da Saúde;(TC)
UENF1049_T;UENF1049(T) - Antropologia e Sociologia da Saúde;(T)
UET1074_TP;UET1074(TP) - Energias Renováveis;(TP)
UET1080_TP;UET1080(TP) - Tecnologias e Processos de Fabrico;(TP)
UET1081_TP;UET1081(TP) - Técnicas de Diagnóstico e Reparação;(TP)
UET1082_TP;UET1082(TP) - Segurança e Higiene no Trabalho;(TP)
UET1083_TP;UET1083(TP) - Qualidade Industrial e Ambiente;(TP)
UET1084_TP;UET1084(TP) - Práticas Integradas de Manutenção;(TP)
UET1085_TP;UET1085(TP) - Organização e Gestão da Manutenção;(TP)
UET1086_TP;UET1086(TP) - Oleo-Hidráulica e Pneumática;(TP)
UET1087_TP;UET1087(TP) - Materiais e Aplicações;(TP)
UET1088_TP;UET1088(TP) - Instalações Elétricas;(TP)
UET1089_TP;UET1089(TP) - Instalações e Equipamentos Térmicos;(TP)
UET1090_E;UET1090(E) - Estágio;(E)
UET1091_TP;UET1091(TP) - Eletrónica de Potência;(TP)
UET1092_TP;UET1092(TP) - Elementos de Máquinas e Lubrificação;(TP)
UET1093_TP;UET1093(TP) - Desenho Técnico e CAD;(TP)
UET1094_TP;UET1094(TP) - Circuitos e Sistemas Eletromecatrónicos;(TP)
UET1095_TP;UET1095(TP) - Automação e Controlo Industrial;(TP)
UET1096_P;UET1096(P) - Tecnologias de Informação e Comunicação;(P)
UET1096_TP;UET1096(TP) - Tecnologias de Informação e Comunicação;(TP)
UET1097_OT;UET1097(OT) - Estruturas de Suporte e Fundações;(OT)
UET1097_TP;UET1097(TP) - Estruturas de Suporte e Fundações;(TP)
UET1097_T;UET1097(T) - Estruturas de Suporte e Fundações;(T)
UET1098_OT;UET1098(OT) - Saneamento Básico;(OT)
